seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy filename
91615_DAStool_bin98.fa_virus_summary.tsv k99_1364223	2657	No terminal repeats	NA	4	11	0.9645	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_753053	3398	No terminal repeats	NA	5	11	0.9643	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_945401	3502	No terminal repeats	NA	1	11	0.9624	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1814937	1096	No terminal repeats	NA	3	11	0.9621	NA	1	3.0891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_926533	2628	No terminal repeats	NA	2	11	0.9620	NA	0	3.3637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1157609	1756	No terminal repeats	NA	4	11	0.9619	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1486754	2682	No terminal repeats	NA	6	11	0.9609	NA	0	3.4339	Viruses
91615_DAStool_bin98.fa_virus_summary.tsv k99_2632565	2707	No terminal repeats	NA	8	11	0.9595	NA	0	3.2210	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2280489	14702	No terminal repeats	NA	25	11	0.9593	NA	0	16.0530	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_685069	1165	No terminal repeats	NA	3	11	0.9587	NA	2	2.9188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_867776	1208	No terminal repeats	NA	2	11	0.9578	NA	1	3.3969	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1287561	3171	No terminal repeats	NA	4	11	0.9573	NA	0	3.9147	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_658458	1472	No terminal repeats	NA	3	11	0.9548	NA	1	3.4332	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1625477	1923	No terminal repeats	NA	3	11	0.9528	NA	1	3.1189	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_303289	1731	No terminal repeats	NA	4	11	0.9518	NA	2	4.0789	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_18650	6814	No terminal repeats	NA	14	11	0.9491	NA	1	4.1675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2159208	1164	No terminal repeats	NA	2	11	0.9491	NA	2	3.4334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_439915	1845	No terminal repeats	NA	4	11	0.9473	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_817298	3549	No terminal repeats	NA	7	11	0.9451	NA	1	10.0970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_452149	1078	No terminal repeats	NA	3	11	0.9444	NA	1	4.9406	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1504270	3495	No terminal repeats	NA	6	11	0.9440	NA	2	6.3840	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2013820	1177	No terminal repeats	NA	1	11	0.9421	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1062707	1266	No terminal repeats	NA	3	4	0.9421	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2439397	1383	No terminal repeats	NA	2	11	0.9420	NA	1	3.4327	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2338061	2264	No terminal repeats	NA	3	11	0.9416	NA	1	2.3344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2649640	2633	No terminal repeats	NA	2	11	0.9406	NA	2	2.5044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2158597	2685	No terminal repeats	NA	1	11	0.9366	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1065604	3448	No terminal repeats	NA	4	11	0.9320	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2163570	2800	No terminal repeats	NA	1	11	0.9279	NA	0	1.1747	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1281179	10253	No terminal repeats	NA	19	11	0.9223	NA	0	3.2042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1850962	1300	No terminal repeats	NA	3	11	0.9151	NA	1	2.5878	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_332114	1593	No terminal repeats	NA	4	11	0.9047	NA	3	6.3490	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1016437	1634	No terminal repeats	NA	6	11	0.8989	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1096247	2636	No terminal repeats	NA	2	11	0.8965	NA	2	2.8759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2668792	1347	No terminal repeats	NA	5	11	0.8961	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2100093	2781	No terminal repeats	NA	8	11	0.8628	NA	0	2.5316	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1594698	1264	No terminal repeats	NA	1	11	0.8497	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1834738	1434	No terminal repeats	NA	3	11	0.8474	NA	1	2.9678	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_824483	3035	No terminal repeats	NA	2	11	0.8463	NA	0	1.3982	Unclassified
91615_DAStool_bin98.fa_virus_summary.tsv k99_626753	2514	No terminal repeats	NA	5	11	0.8427	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2283896	3263	No terminal repeats	NA	9	11	0.8406	NA	0	1.4891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_930090	2363	No terminal repeats	NA	1	11	0.8295	NA	1	1.4247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2263978	2837	No terminal repeats	NA	4	11	0.7710	NA	0	1.4257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2901193	3007	No terminal repeats	NA	1	11	0.7533	NA	0	1.6165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_471054	1768	No terminal repeats	NA	3	11	0.7495	NA	1	1.5867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_1614358	3920	No terminal repeats	NA	2	11	0.7420	NA	0	0.0000	Unclassified
91615_DAStool_bin98.fa_virus_summary.tsv k99_30892	4186	No terminal repeats	NA	5	11	0.7392	NA	0	8.2403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin98.fa_virus_summary.tsv k99_2171221	7789	No terminal repeats	NA	11	11	0.7298	NA	0	7.1692	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales
91615_DAStool_bin98.fa_virus_summary.tsv k99_794224	2489	No terminal repeats	NA	1	11	0.7164	NA	1	1.4247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin9.fa_virus_summary.tsv k99_2305987	4304	No terminal repeats	NA	4	11	0.9559	NA	0	2.8428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin9.fa_virus_summary.tsv k99_2272789	2258	No terminal repeats	NA	4	11	0.8643	NA	1	4.2686	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin9.fa_virus_summary.tsv k99_815351	3944	No terminal repeats	NA	3	11	0.7982	NA	0	3.4291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin9.fa_virus_summary.tsv k99_444725	2761	No terminal repeats	NA	6	11	0.7580	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin9.fa_virus_summary.tsv k99_1976289	2800	No terminal repeats	NA	1	11	0.7555	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin9.fa_virus_summary.tsv k99_2520366	2732	No terminal repeats	NA	1	11	0.7315	NA	0	0.0000	Unclassified
91615_DAStool_bin9.fa_virus_summary.tsv k99_609644	7065	No terminal repeats	NA	4	11	0.7096	NA	0	2.9406	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91615_DAStool_bin9.fa_virus_summary.tsv k99_1233569	4059	No terminal repeats	NA	4	11	0.7048	NA	0	2.8701	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin103.fa_virus_summary.tsv k99_379234	3213	No terminal repeats	NA	2	11	0.7064	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_551993	4751	No terminal repeats	NA	5	11	0.9832	NA	0	8.1251	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_1173440	5588	No terminal repeats	NA	7	11	0.9827	NA	0	11.3372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_12168	1561	No terminal repeats	NA	5	11	0.9818	NA	1	8.4041	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_1133132	2731	No terminal repeats	NA	6	11	0.9816	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_771970	2584	No terminal repeats	NA	6	11	0.9807	NA	0	6.6348	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_810044	12540	No terminal repeats	NA	25	11	0.9775	NA	5	23.8985	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_1410396	2724	No terminal repeats	NA	7	11	0.9772	NA	0	7.8640	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_1448386	3623	No terminal repeats	NA	5	11	0.9771	NA	0	6.6204	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_157112	1190	No terminal repeats	NA	3	11	0.9765	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_1730557	2794	No terminal repeats	NA	6	11	0.9752	NA	1	5.6562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_1390755	2747	No terminal repeats	NA	1	11	0.9749	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_380399	1463	No terminal repeats	NA	2	11	0.9730	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_940795	1895	No terminal repeats	NA	2	11	0.9717	NA	1	2.9972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_783413	1740	No terminal repeats	NA	5	11	0.9492	NA	1	3.0658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_507438	1180	No terminal repeats	NA	4	11	0.9465	NA	1	3.2036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_137446	12147	No terminal repeats	NA	14	11	0.9304	NA	0	1.6765	Unclassified
91616_DAStool_bin107.fa_virus_summary.tsv k99_455357	3490	No terminal repeats	NA	2	11	0.9062	NA	0	1.3518	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_1181683	4574	No terminal repeats	NA	4	11	0.8992	NA	0	1.2179	Viruses;Varidnaviria;Bamfordvirae
91616_DAStool_bin107.fa_virus_summary.tsv k99_74915	1315	No terminal repeats	NA	3	11	0.8865	NA	1	3.2492	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_1252567	1192	No terminal repeats	NA	3	11	0.8294	NA	1	2.8908	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_621829	1553	No terminal repeats	NA	3	11	0.8170	NA	1	1.6407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin107.fa_virus_summary.tsv k99_368654	3799	No terminal repeats	NA	2	11	0.7495	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin110.fa_virus_summary.tsv k99_881759	3586	No terminal repeats	NA	4	11	0.9797	NA	4	5.6738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin110.fa_virus_summary.tsv k99_1074617	9067	No terminal repeats	NA	2	11	0.9740	NA	0	3.1823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin110.fa_virus_summary.tsv k99_299224	5128	No terminal repeats	NA	7	11	0.9723	NA	3	8.0936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin110.fa_virus_summary.tsv k99_1735717	2436	No terminal repeats	NA	6	11	0.8646	NA	3	5.1548	Unclassified
91616_DAStool_bin120.fa_virus_summary.tsv k99_812482	2638	No terminal repeats	NA	1	11	0.9715	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin120.fa_virus_summary.tsv k99_1725384	2662	No terminal repeats	NA	1	11	0.9578	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin120.fa_virus_summary.tsv k99_1402040	2513	No terminal repeats	NA	1	11	0.8431	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin120.fa_virus_summary.tsv k99_1049423	2882	No terminal repeats	NA	4	11	0.8359	NA	0	0.0000	Unclassified
91616_DAStool_bin120.fa_virus_summary.tsv k99_923706	2627	No terminal repeats	NA	3	11	0.7874	NA	0	0.0000	Unclassified
91616_DAStool_bin125.fa_virus_summary.tsv k99_1222192	3557	No terminal repeats	NA	12	11	0.9826	NA	0	18.8365	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin125.fa_virus_summary.tsv k99_1404157	3978	No terminal repeats	NA	9	11	0.9819	NA	0	13.5146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin125.fa_virus_summary.tsv k99_379543	2920	No terminal repeats	NA	4	11	0.9746	NA	0	6.0242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin125.fa_virus_summary.tsv k99_701896	1936	No terminal repeats	NA	2	11	0.9731	NA	1	3.4346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin125.fa_virus_summary.tsv k99_1793410	1499	No terminal repeats	NA	2	11	0.9705	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin125.fa_virus_summary.tsv k99_841558	3116	No terminal repeats	NA	3	11	0.9599	NA	0	3.4322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin125.fa_virus_summary.tsv k99_476717	2646	No terminal repeats	NA	5	11	0.9461	NA	0	3.3222	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin125.fa_virus_summary.tsv k99_579317	2692	No terminal repeats	NA	3	11	0.7418	NA	0	3.3646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin125.fa_virus_summary.tsv k99_108219	5544	No terminal repeats	NA	3	11	0.7319	NA	0	2.7119	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin15.fa_virus_summary.tsv k99_326233	2599	No terminal repeats	NA	1	11	0.9490	NA	0	1.7183	Unclassified
91616_DAStool_bin15.fa_virus_summary.tsv k99_1284874	7120	No terminal repeats	NA	4	11	0.7991	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin168.fa_virus_summary.tsv k99_1151837	6651	No terminal repeats	NA	1	11	0.9273	NA	0	1.7183	Unclassified
91616_DAStool_bin168.fa_virus_summary.tsv k99_1147197	3324	No terminal repeats	NA	1	11	0.9048	NA	0	1.7169	Unclassified
91616_DAStool_bin168.fa_virus_summary.tsv k99_125989	4266	No terminal repeats	NA	1	11	0.8888	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin168.fa_virus_summary.tsv k99_86816	3973	No terminal repeats	NA	3	11	0.8610	NA	1	1.7169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin168.fa_virus_summary.tsv k99_638033	2859	No terminal repeats	NA	1	15	0.7816	NA	0	0.0000	Unclassified
91616_DAStool_bin168.fa_virus_summary.tsv k99_1215412	5904	No terminal repeats	NA	5	11	0.7622	NA	0	0.0000	Unclassified
91616_DAStool_bin168.fa_virus_summary.tsv k99_659967	3787	No terminal repeats	NA	3	11	0.7013	NA	0	1.3030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin21.fa_virus_summary.tsv k99_959948	2564	No terminal repeats	NA	1	11	0.9597	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin21.fa_virus_summary.tsv k99_649836	4321	No terminal repeats	NA	5	11	0.7207	NA	0	3.2680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin34.fa_virus_summary.tsv k99_290707|provirus_14463_33331	18869	Provirus	14463-33331	22	11	0.9360	NA	0	9.4944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin46.fa_virus_summary.tsv k99_893993	4418	No terminal repeats	NA	2	11	0.7937	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin48.fa_virus_summary.tsv k99_1359836	5056	No terminal repeats	NA	5	11	0.7414	NA	1	3.2771	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin4.fa_virus_summary.tsv k99_843814	5455	No terminal repeats	NA	9	11	0.9819	NA	2	13.6800	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin4.fa_virus_summary.tsv k99_1766565	2838	No terminal repeats	NA	3	11	0.9788	NA	1	5.1273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin4.fa_virus_summary.tsv k99_455267	19756	No terminal repeats	NA	33	11	0.9748	NA	6	26.7765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin4.fa_virus_summary.tsv k99_82889	29518	No terminal repeats	NA	33	11	0.9716	NA	4	17.7776	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin4.fa_virus_summary.tsv k99_14110	4446	No terminal repeats	NA	9	11	0.9442	NA	1	3.7377	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin4.fa_virus_summary.tsv k99_1354897	18735	No terminal repeats	NA	18	11	0.8378	NA	0	3.2294	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin4.fa_virus_summary.tsv k99_593712	3876	No terminal repeats	NA	4	11	0.7897	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91616_DAStool_bin4.fa_virus_summary.tsv k99_984936	6819	No terminal repeats	NA	6	11	0.7840	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91617_DAStool_bin5.fa_virus_summary.tsv k99_774708	2062	No terminal repeats	NA	2	11	0.9138	NA	2	2.9568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91617_DAStool_bin5.fa_virus_summary.tsv k99_946467	4412	No terminal repeats	NA	10	11	0.8129	NA	1	11.1819	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91617_DAStool_bin63.fa_virus_summary.tsv k99_137892	3098	No terminal repeats	NA	3	11	0.7925	NA	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales
91617_DAStool_bin8.fa_virus_summary.tsv k99_922991	3072	No terminal repeats	NA	2	11	0.7953	NA	1	1.7169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91618_DAStool_bin111.fa_virus_summary.tsv k99_575572	1037	No terminal repeats	NA	3	11	0.9803	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91618_DAStool_bin111.fa_virus_summary.tsv k99_225497	3095	No terminal repeats	NA	4	11	0.8107	NA	0	4.7357	Unclassified
91618_DAStool_bin160.fa_virus_summary.tsv k99_1764337	3352	No terminal repeats	NA	5	11	0.9818	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91618_DAStool_bin160.fa_virus_summary.tsv k99_2134542	7043	No terminal repeats	NA	15	11	0.9815	NA	2	19.2595	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91618_DAStool_bin160.fa_virus_summary.tsv k99_2253388	9956	No terminal repeats	NA	15	11	0.9804	NA	2	17.5795	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91618_DAStool_bin160.fa_virus_summary.tsv k99_59002	35795	No terminal repeats	NA	40	11	0.9792	NA	2	42.9772	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91618_DAStool_bin160.fa_virus_summary.tsv k99_662483	10908	No terminal repeats	NA	20	11	0.9781	NA	1	10.4155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91618_DAStool_bin160.fa_virus_summary.tsv k99_204530	3867	No terminal repeats	NA	3	11	0.9742	NA	0	3.4322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91618_DAStool_bin160.fa_virus_summary.tsv k99_2314068	3276	No terminal repeats	NA	2	11	0.7883	NA	0	0.0000	Unclassified
91618_DAStool_bin160.fa_virus_summary.tsv k99_1571831	4614	DTR	NA	5	11	0.7796	NA	1	2.5967	Viruses
91618_DAStool_bin160.fa_virus_summary.tsv k99_1994572	10642	No terminal repeats	NA	4	11	0.7629	NA	0	3.0768	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91618_DAStool_bin160.fa_virus_summary.tsv k99_1753371	2550	No terminal repeats	NA	2	11	0.7119	NA	0	1.2621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
